Sl No,District,Market,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Date
19394,Bangalore,Ramanagara,Tomato,Tomato,FAQ,500,1000,800,06-12-2022
19395,Bangalore,Ramanagara,Tomato,Tomato,FAQ,500,1000,800,20-03-2025
19396,Bangalore,Ramanagara,Tomato,Tomato,FAQ,500,1100,800,20-10-2023
19397,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,800,700,04-09-2019
19398,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,800,700,13-03-2020
19399,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,800,700,17-08-2018
19400,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,900,700,27-05-2020
19401,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,1000,800,05-08-2022
19402,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,1000,800,10-05-2023
19403,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,1000,800,10-09-2021
19404,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,1000,800,29-11-2022
19405,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,1200,1000,04-09-2023
19406,Bangalore,Ramanagara,Tomato,Tomato,FAQ,700,1000,850,04-06-2018
19407,Bangalore,Ramanagara,Tomato,Tomato,FAQ,700,1100,900,13-07-2022
19408,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,01-07-2021
19409,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,07-06-2018
19410,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,15-11-2020
19411,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1100,1000,05-11-2020
19412,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1200,1000,14-01-2021
19413,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1200,1000,19-02-2024
19414,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1250,1000,21-02-2024
19415,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1300,1000,07-02-2022
19416,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1300,1000,16-03-2023
19417,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1600,1200,31-01-2024
19418,Bangalore,Ramanagara,Tomato,Tomato,FAQ,900,1100,1000,16-03-2020
19419,Bangalore,Ramanagara,Tomato,Tomato,FAQ,900,1100,1000,24-01-2020
19420,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,10-06-2020
19421,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,12-12-2018
19422,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,12-12-2019
19423,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,14-03-2019
19424,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1300,1100,29-01-2022
19425,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1300,1150,03-07-2018
19426,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1400,1200,05-06-2020
19427,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1400,1200,10-01-2021
19428,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1400,1300,10-11-2018
19429,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1500,1200,07-03-2024
19430,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1500,1250,15-03-2024
19431,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1500,1250,19-01-2022
19432,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1500,1300,03-06-2020
19433,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1500,1300,27-03-2020
19434,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1600,1300,02-01-2021
19435,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1600,1300,19-04-2025
19436,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1600,1400,03-03-2023
19437,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1600,1400,10-04-2022
19438,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1600,1400,10-01-2025
19439,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1600,1400,16-05-2023
19440,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1600,1400,17-02-2025
19441,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1600,1400,30-12-2024
19442,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1700,1350,21-07-2020
19443,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1700,1400,21-06-2021
19444,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1700,1500,23-01-2022
19445,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1750,1500,08-02-2025
19446,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1800,1500,02-02-2024
19447,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,2000,1500,21-01-2024
19448,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,2300,2000,13-11-2024
19449,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,2500,2000,29-06-2022
19450,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1200,1400,1300,01-11-2018
19451,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1200,1400,1300,12-08-2019
19452,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1200,2000,1500,27-10-2022
19453,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,07-07-2018
19454,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,09-08-2019
19455,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1700,1500,09-12-2020
19456,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1700,1500,10-10-2020
19457,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1750,1500,13-12-2020
19458,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1750,1600,15-10-2020
19459,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1800,1600,14-12-2020
19460,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1700,1600,02-01-2019
19461,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1700,1600,21-11-2018
19462,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1700,1600,24-10-2020
19463,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2000,1700,15-08-2020
19464,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2500,2000,09-12-2024
19465,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2500,2000,11-12-2023
19466,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2500,2000,28-06-2022
19467,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1800,2000,1900,11-04-2019
19468,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1800,2000,1900,31-07-2019
19469,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1800,2300,2000,26-09-2020
19470,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1800,2500,2200,06-02-2024
19471,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2300,2150,25-10-2019
19472,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2200,21-06-2020
19473,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2250,02-10-2020
19474,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2250,13-04-2024
19475,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2300,01-09-2020
19476,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2300,04-06-2023
19477,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2600,2500,26-09-2022
19478,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2800,2500,01-05-2024
19479,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2800,2500,06-06-2023
19480,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,12-11-2023
19481,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,19-08-2023
19482,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3200,2500,15-05-2024
19483,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3300,2800,18-02-2023
19484,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3500,3000,01-06-2024
19485,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,4000,3000,02-11-2021
19486,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3500,3000,23-09-2024
19487,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3600,3000,24-09-2024
19488,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2900,3100,3000,17-07-2019
19489,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3500,3250,13-06-2019
19490,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3500,3300,28-10-2024
19491,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,4000,3500,08-11-2023
19492,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,4000,3600,06-10-2021
19493,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,4500,4000,04-11-2021
19494,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,4500,4000,21-05-2024
19495,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,5000,4000,03-06-2022
19496,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,5000,4000,20-12-2021
19497,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,5000,4000,29-11-2021
19498,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3300,3700,3500,03-05-2019
19499,Bangalore,Ramanagara,Tomato,Tomato,FAQ,4000,5000,4500,07-12-2024
19500,Bangalore,Ramanagara,Tomato,Tomato,FAQ,4000,5000,4500,16-10-2024
19501,Bangalore,Ramanagara,Tomato,Tomato,FAQ,4000,5000,4500,19-10-2024
19502,Bangalore,Ramanagara,Tomato,Tomato,FAQ,4000,6000,5000,28-05-2022
19503,Bangalore,Ramanagara,Tomato,Tomato,FAQ,5000,7500,6200,13-12-2021
19504,Bangalore,Ramanagara,Tomato,Tomato,FAQ,5000,8000,6000,14-10-2021
19505,Bangalore,Ramanagara,Tomato,Tomato,FAQ,6000,8000,7000,18-06-2024
19506,Bangalore,Ramanagara,Tomato,Tomato,FAQ,8000,9000,8500,26-07-2023
19507,Bangalore,Ramanagara,Tomato,Tomato,FAQ,8000,10000,9000,04-08-2023
19508,Bangalore,Ramanagara,Tomato,Tomato,FAQ,8000,10000,9000,05-12-2021
19509,Bangalore,Ramanagara,Tomato,Tomato,FAQ,10000,12500,11000,21-05-2022
19510,Haveri,Ranebennur,Tomato,Tomato,FAQ,300,580,500,22-04-2020
19511,Haveri,Ranebennur,Tomato,Tomato,Medium,200,350,250,08-10-2023
19512,Haveri,Ranebennur,Tomato,Tomato,Medium,250,400,320,12-04-2020
19513,Haveri,Ranebennur,Tomato,Tomato,Medium,250,450,300,07-04-2020
19514,Haveri,Ranebennur,Tomato,Tomato,Medium,300,400,350,03-11-2023
19515,Haveri,Ranebennur,Tomato,Tomato,Medium,300,400,350,14-11-2023
19516,Haveri,Ranebennur,Tomato,Tomato,Medium,300,450,350,23-10-2023
19517,Haveri,Ranebennur,Tomato,Tomato,Medium,310,410,380,15-10-2023
19518,Haveri,Ranebennur,Tomato,Tomato,Medium,350,475,400,07-10-2023
19519,Haveri,Ranebennur,Tomato,Tomato,Medium,450,1000,900,08-05-2020
19520,Haveri,Ranebennur,Tomato,Tomato,Medium,500,1200,1100,10-05-2020
19521,Haveri,Ranebennur,Tomato,Tomato,Medium,550,1200,1000,26-05-2020
19522,Mysore,Santhesargur,Tomato,Tomato,FAQ,1382,1382,1382,29-12-2023
19523,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,04-02-2021
19524,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,04-10-2021
19525,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,06-02-2021
19526,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,09-12-2021
19527,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,10-01-2022
19528,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,12-02-2021
19529,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,13-08-2021
19530,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,15-12-2021
19531,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,16-11-2023
19532,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,17-08-2021
19533,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,17-12-2021
19534,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,20-04-2021
19535,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,20-12-2021
19536,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,20-10-2023
19537,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,21-10-2021
19538,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,22-03-2021
19539,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,22-03-2024
19540,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,23-09-2021
19541,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,24-03-2021
19542,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,25-08-2021
19543,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,25-11-2021
19544,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,26-05-2021
19545,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,27-11-2023
19546,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,13831,1383,23-04-2021
19547,Mysore,Santhesargur,Tomato,Tomato,FAQ,1660,1660,1660,18-05-2024
19548,Mysore,Santhesargur,Tomato,Tomato,FAQ,1660,1660,1660,31-05-2024
19549,Shimoga,Shimoga,Tomato,Tomato,FAQ,4,18,12,17-11-2023
19550,Shimoga,Shimoga,Tomato,Tomato,FAQ,200,400,300,21-03-2022
19551,Shimoga,Shimoga,Tomato,Tomato,FAQ,200,400,300,28-03-2022
19552,Shimoga,Shimoga,Tomato,Tomato,FAQ,300,500,400,11-06-2018
19553,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,600,500,14-03-2022
19554,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,600,500,15-11-2022
19555,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,600,500,18-03-2022
19556,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,600,500,27-08-2024
19557,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,800,600,03-04-2023
19558,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,800,600,03-04-2025
19559,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,800,600,05-09-2023
19560,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,800,600,19-02-2025
19561,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,800,600,22-11-2022
19562,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,800,600,25-03-2025
19563,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,1000,700,02-01-2025
19564,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,1000,700,21-08-2024
19565,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,1000,700,28-03-2025
19566,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,1000,800,29-05-2025
19567,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,1200,800,13-01-2025
19568,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,1200,800,17-12-2024
19569,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,1200,800,19-05-2025
19570,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,1400,900,08-04-2025
19571,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,1400,900,12-05-2023
19572,Shimoga,Shimoga,Tomato,Tomato,FAQ,500,1000,750,18-05-2021
19573,Shimoga,Shimoga,Tomato,Tomato,FAQ,600,800,700,04-04-2022
19574,Shimoga,Shimoga,Tomato,Tomato,FAQ,600,800,700,06-07-2018
19575,Shimoga,Shimoga,Tomato,Tomato,FAQ,600,800,700,26-06-2018
19576,Shimoga,Shimoga,Tomato,Tomato,FAQ,600,1000,800,03-08-2021
19577,Shimoga,Shimoga,Tomato,Tomato,FAQ,600,1000,800,08-06-2021
19578,Shimoga,Shimoga,Tomato,Tomato,FAQ,600,1000,800,19-06-2018
19579,Shimoga,Shimoga,Tomato,Tomato,FAQ,600,1000,800,26-08-2022
19580,Shimoga,Shimoga,Tomato,Tomato,FAQ,600,1000,800,31-05-2021
19581,Shimoga,Shimoga,Tomato,Tomato,FAQ,600,1200,900,10-05-2021
19582,Shimoga,Shimoga,Tomato,Tomato,FAQ,600,1200,900,19-04-2025
19583,Shimoga,Shimoga,Tomato,Tomato,FAQ,600,1200,900,19-05-2021
19584,Shimoga,Shimoga,Tomato,Tomato,FAQ,600,1600,1000,24-01-2023
19585,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,800,800,21-04-2020
19586,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,800,800,23-04-2020
19587,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1000,900,02-07-2021
19588,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1000,900,04-03-2021
19589,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1000,900,05-04-2021
19590,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1000,900,06-04-2021
19591,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1000,900,07-02-2022
19592,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1000,900,11-06-2021
19593,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1000,900,11-05-2021
19594,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1200,1000,01-08-2024
19595,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1200,1000,18-12-2024
19596,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1400,1100,02-08-2024
19597,Shimoga,Shimoga,Tomato,Tomato,FAQ,1000,1000,1000,10-02-2021
19598,Shimoga,Shimoga,Tomato,Tomato,FAQ,1000,1000,1000,15-04-2020
19599,Shimoga,Shimoga,Tomato,Tomato,FAQ,1000,1000,1000,22-01-2021
19600,Shimoga,Shimoga,Tomato,Tomato,FAQ,1000,1000,1000,27-01-2021
19601,Shimoga,Shimoga,Tomato,Tomato,FAQ,1000,1400,1200,30-03-2024
19602,Shimoga,Shimoga,Tomato,Tomato,FAQ,1000,1600,1300,11-04-2022
19603,Shimoga,Shimoga,Tomato,Tomato,FAQ,1200,1600,1400,01-07-2022
19604,Shimoga,Shimoga,Tomato,Tomato,FAQ,1200,1600,1400,16-04-2022
19605,Shimoga,Shimoga,Tomato,Tomato,FAQ,1200,1600,1400,16-11-2023
19606,Shimoga,Shimoga,Tomato,Tomato,FAQ,1200,2000,1500,18-02-2021
19607,Shimoga,Shimoga,Tomato,Tomato,FAQ,1200,2000,1600,14-11-2024
19608,Shimoga,Shimoga,Tomato,Tomato,FAQ,1200,2000,1600,29-07-2024
19609,Shimoga,Shimoga,Tomato,Tomato,FAQ,1200,2000,1600,30-07-2024
19610,Shimoga,Shimoga,Tomato,Tomato,FAQ,1200,2400,2200,22-08-2023
19611,Shimoga,Shimoga,Tomato,Tomato,FAQ,1400,1600,1500,13-05-2021
19612,Shimoga,Shimoga,Tomato,Tomato,FAQ,1600,1600,1600,11-06-2020
19613,Shimoga,Shimoga,Tomato,Tomato,FAQ,1600,1600,1600,13-08-2020
19614,Shimoga,Shimoga,Tomato,Tomato,FAQ,1600,1600,1600,17-12-2020
19615,Shimoga,Shimoga,Tomato,Tomato,FAQ,1600,1600,1600,24-11-2020
19616,Shimoga,Shimoga,Tomato,Tomato,FAQ,1600,2000,1800,04-04-2024
19617,Shimoga,Shimoga,Tomato,Tomato,FAQ,1600,2000,1800,13-09-2022
19618,Shimoga,Shimoga,Tomato,Tomato,FAQ,1600,2400,2000,01-06-2023
19619,Shimoga,Shimoga,Tomato,Tomato,FAQ,1600,2400,2000,20-05-2024
19620,Shimoga,Shimoga,Tomato,Tomato,FAQ,2000,2000,2000,20-08-2020
19621,Shimoga,Shimoga,Tomato,Tomato,FAQ,2000,2000,2000,28-09-2020
19622,Shimoga,Shimoga,Tomato,Tomato,FAQ,2000,2800,2400,20-06-2023
19623,Shimoga,Shimoga,Tomato,Tomato,FAQ,2000,2800,2400,30-09-2022
19624,Shimoga,Shimoga,Tomato,Tomato,FAQ,2400,2400,2400,19-06-2020
19625,Shimoga,Shimoga,Tomato,Tomato,FAQ,2400,2400,2400,22-10-2020
19626,Shimoga,Shimoga,Tomato,Tomato,FAQ,2400,3200,2750,20-09-2024
19627,Shimoga,Shimoga,Tomato,Tomato,FAQ,3000,3000,3000,30-06-2020
19628,Shimoga,Shimoga,Tomato,Tomato,FAQ,3200,3600,3400,28-04-2022
19629,Shimoga,Shimoga,Tomato,Tomato,FAQ,4800,5600,5250,06-06-2022
19630,Shimoga,Shimoga,Tomato,Tomato,FAQ,6000,8000,7000,19-07-2023
19631,Shimoga,Shimoga,Tomato,Tomato,FAQ,6000,10000,8000,31-07-2023
19632,Shimoga,Shimoga,Tomato,Tomato,Ref grade-1,400,1200,800,03-02-2025
19633,Kolar,Srinivasapur,Tomato,Tomato,FAQ,66,266,166,12-05-2021
19634,Kolar,Srinivasapur,Tomato,Tomato,FAQ,100,700,266,07-09-2018
19635,Kolar,Srinivasapur,Tomato,Tomato,FAQ,133,400,267,21-05-2021
19636,Kolar,Srinivasapur,Tomato,Tomato,FAQ,133,400,267,26-05-2021
19637,Kolar,Srinivasapur,Tomato,Tomato,FAQ,133,933,466,13-11-2018
19638,Kolar,Srinivasapur,Tomato,Tomato,FAQ,134,734,334,04-10-2018
19639,Kolar,Srinivasapur,Tomato,Tomato,FAQ,166,300,200,19-05-2021
19640,Kolar,Srinivasapur,Tomato,Tomato,FAQ,166,380,266,21-09-2018
19641,Kolar,Srinivasapur,Tomato,Tomato,FAQ,166,933,433,29-11-2018
19642,Kolar,Srinivasapur,Tomato,Tomato,FAQ,167,400,267,10-04-2021
19643,Kolar,Srinivasapur,Tomato,Tomato,FAQ,174,1134,534,30-10-2018
19644,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,467,300,06-04-2020
19645,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,467,300,30-05-2021
19646,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,733,433,01-04-2020
19647,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,866,366,24-08-2018
19648,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,933,600,08-07-2021
19649,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,933,733,26-07-2022
19650,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,1067,467,19-12-2019
19651,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,1200,533,14-03-2019
19652,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,1200,660,10-08-2022
19653,Kolar,Srinivasapur,Tomato,Tomato,FAQ,233,833,400,25-09-2018
19654,Kolar,Srinivasapur,Tomato,Tomato,FAQ,233,2200,933,03-12-2019
19655,Kolar,Srinivasapur,Tomato,Tomato,FAQ,266,533,400,30-04-2023
19656,Kolar,Srinivasapur,Tomato,Tomato,FAQ,266,666,466,25-04-2023
19657,Kolar,Srinivasapur,Tomato,Tomato,FAQ,266,666,533,12-09-2021
19658,Kolar,Srinivasapur,Tomato,Tomato,FAQ,266,1466,866,21-08-2021
19659,Kolar,Srinivasapur,Tomato,Tomato,FAQ,267,600,400,23-09-2023
19660,Kolar,Srinivasapur,Tomato,Tomato,FAQ,267,633,400,08-04-2021
19661,Kolar,Srinivasapur,Tomato,Tomato,FAQ,267,733,533,23-05-2025
19662,Kolar,Srinivasapur,Tomato,Tomato,FAQ,267,800,533,09-09-2019
19663,Kolar,Srinivasapur,Tomato,Tomato,FAQ,267,800,600,07-09-2019
19664,Kolar,Srinivasapur,Tomato,Tomato,FAQ,267,833,400,11-03-2020
19665,Kolar,Srinivasapur,Tomato,Tomato,FAQ,267,933,467,07-03-2019
19666,Kolar,Srinivasapur,Tomato,Tomato,FAQ,267,1067,800,07-07-2021
19667,Kolar,Srinivasapur,Tomato,Tomato,FAQ,267,1333,667,25-12-2019
19668,Kolar,Srinivasapur,Tomato,Tomato,FAQ,267,1333,800,15-08-2022
19669,Kolar,Srinivasapur,Tomato,Tomato,FAQ,267,1533,667,11-01-2020
19670,Kolar,Srinivasapur,Tomato,Tomato,FAQ,267,2000,1133,30-09-2021
19671,Kolar,Srinivasapur,Tomato,Tomato,FAQ,300,2700,1330,01-10-2019
19672,Kolar,Srinivasapur,Tomato,Tomato,FAQ,330,1000,533,03-06-2020
19673,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,667,467,07-09-2023
19674,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,800,466,16-10-2023
19675,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,800,600,11-02-2022
19676,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,800,600,12-02-2022
19677,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,867,400,27-12-2022
19678,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,867,600,07-03-2021
19679,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,966,600,21-12-2022
19680,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,1067,533,05-03-2019
19681,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,1067,667,08-02-2022
19682,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,1200,600,23-02-2024
19683,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,1433,667,20-03-2019
19684,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,1533,733,11-03-2019
19685,Kolar,Srinivasapur,Tomato,Tomato,FAQ,367,2066,867,27-09-2019
19686,Kolar,Srinivasapur,Tomato,Tomato,FAQ,400,1133,733,23-01-2022
19687,Kolar,Srinivasapur,Tomato,Tomato,FAQ,400,1133,867,14-11-2022
19688,Kolar,Srinivasapur,Tomato,Tomato,FAQ,400,1534,1000,31-07-2018
19689,Kolar,Srinivasapur,Tomato,Tomato,FAQ,467,1000,667,30-01-2022
19690,Kolar,Srinivasapur,Tomato,Tomato,FAQ,467,1333,867,30-08-2023
19691,Kolar,Srinivasapur,Tomato,Tomato,FAQ,467,1467,1000,02-05-2024
19692,Kolar,Srinivasapur,Tomato,Tomato,FAQ,467,1667,1000,26-02-2021
19693,Kolar,Srinivasapur,Tomato,Tomato,FAQ,533,1333,1000,20-12-2020
19694,Kolar,Srinivasapur,Tomato,Tomato,FAQ,533,1366,1066,21-06-2018
19695,Kolar,Srinivasapur,Tomato,Tomato,FAQ,533,1400,733,17-03-2019
19696,Kolar,Srinivasapur,Tomato,Tomato,FAQ,533,1466,866,24-03-2024
19697,Kolar,Srinivasapur,Tomato,Tomato,FAQ,533,1467,933,06-03-2024
19698,Kolar,Srinivasapur,Tomato,Tomato,FAQ,533,1667,1000,12-12-2024
19699,Kolar,Srinivasapur,Tomato,Tomato,FAQ,533,2000,1333,01-03-2023
19700,Kolar,Srinivasapur,Tomato,Tomato,FAQ,533,2000,1467,07-01-2024
