Sl No,District,Market,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Date
23538,Chamrajnagar,Kollegal,Tomato,Tomato,Medium,3000,3000,3000,2023-11-17
23539,Koppal,Koppal,Tomato,Hybrid,FAQ,200,400,300,2023-10-26
23540,Koppal,Koppal,Tomato,Hybrid,FAQ,6000,8000,7000,2023-08-03
23541,Mandya,Maddur,Tomato,Tomato,FAQ,3000,3000,3000,2021-09-15
23542,Kolar,Malur,Tomato,Tomato,FAQ,300,500,400,2020-05-30
23543,Kolar,Malur,Tomato,Tomato,FAQ,300,1500,1000,2019-04-10
23544,Kolar,Malur,Tomato,Tomato,FAQ,500,1200,1004,2022-03-07
23545,Kolar,Malur,Tomato,Tomato,FAQ,500,1200,1004,2022-03-25
23546,Kolar,Malur,Tomato,Tomato,FAQ,500,1500,1000,2018-08-14
23547,Kolar,Malur,Tomato,Tomato,FAQ,500,1500,1000,2018-12-15
23548,Kolar,Malur,Tomato,Tomato,FAQ,500,1500,1000,2018-08-18
23549,Kolar,Malur,Tomato,Tomato,FAQ,500,1500,1000,2020-04-22
23550,Kolar,Malur,Tomato,Tomato,FAQ,500,1500,1000,2020-12-30
23551,Kolar,Malur,Tomato,Tomato,FAQ,600,1500,1000,2020-02-12
23552,Kolar,Malur,Tomato,Tomato,FAQ,700,900,800,2025-01-27
23553,Kolar,Malur,Tomato,Tomato,FAQ,800,1200,1000,2018-10-17
23554,Kolar,Malur,Tomato,Tomato,FAQ,800,1500,1000,2020-09-10
23555,Kolar,Malur,Tomato,Tomato,FAQ,1000,2000,1250,2020-12-29
23556,Kolar,Malur,Tomato,Tomato,FAQ,1000,2200,2000,2021-01-06
23557,Kolar,Malur,Tomato,Tomato,FAQ,1000,2200,2000,2019-11-19
23558,Kolar,Malur,Tomato,Tomato,FAQ,1000,2200,2083,2020-08-14
23559,Kolar,Malur,Tomato,Tomato,FAQ,1000,2300,2000,2020-07-13
23560,Kolar,Malur,Tomato,Tomato,FAQ,1000,2500,2000,2019-07-29
23561,Mandya,Mandya,Tomato,Tomato,FAQ,500,600,500,2023-04-18
23562,Mandya,Mandya,Tomato,Tomato,FAQ,600,700,600,2023-04-27
23563,Mandya,Mandya,Tomato,Tomato,FAQ,800,800,800,2023-05-08
23564,Mandya,Mandya,Tomato,Tomato,FAQ,800,1200,1000,2023-05-17
23565,Mandya,Mandya,Tomato,Tomato,FAQ,800,1800,900,2022-02-11
23566,Mandya,Mandya,Tomato,Tomato,FAQ,1000,2000,2000,2023-11-18
23567,Mandya,Mandya,Tomato,Tomato,FAQ,1300,1600,1400,2022-12-22
23568,Mandya,Mandya,Tomato,Tomato,FAQ,1500,2200,2000,2023-01-27
23569,Mandya,Mandya,Tomato,Tomato,FAQ,6000,7000,7000,2021-12-28
23570,Mandya,Mandya,Tomato,Tomato,FAQ,8000,8000,8000,2023-07-13
23571,Mangalore(Dakshin Kannad),Mangalore,Tomato,Tomato,FAQ,800,1000,900,2022-03-16
23572,Mangalore(Dakshin Kannad),Mangalore,Tomato,Tomato,FAQ,900,1200,1000,2021-08-30
23573,Mangalore(Dakshin Kannad),Mangalore,Tomato,Tomato,FAQ,1000,1200,1100,2021-06-01
23574,Mangalore(Dakshin Kannad),Mangalore,Tomato,Tomato,FAQ,1200,1500,1400,2021-07-29
23575,Mangalore(Dakshin Kannad),Mangalore,Tomato,Tomato,FAQ,1500,2000,1700,2020-04-22
23576,Mangalore(Dakshin Kannad),Mangalore,Tomato,Tomato,FAQ,1500,2000,1800,2020-06-09
23577,Mangalore(Dakshin Kannad),Mangalore,Tomato,Tomato,FAQ,1500,2000,1800,2021-09-30
23578,Mangalore(Dakshin Kannad),Mangalore,Tomato,Tomato,FAQ,1800,2200,2000,2020-04-27
23579,Mangalore(Dakshin Kannad),Mangalore,Tomato,Tomato,FAQ,2500,2800,2600,2022-04-22
23580,Mangalore(Dakshin Kannad),Mangalore,Tomato,Tomato,FAQ,2500,3000,2800,2021-10-12
23581,Mangalore(Dakshin Kannad),Mangalore,Tomato,Tomato,FAQ,2500,3500,3000,2022-01-07
23582,Mangalore(Dakshin Kannad),Mangalore,Tomato,Tomato,FAQ,2600,3400,3000,2020-09-21
23583,Mangalore(Dakshin Kannad),Mangalore,Tomato,Tomato,FAQ,2800,3500,3200,2020-08-13
23584,Mangalore(Dakshin Kannad),Mangalore,Tomato,Tomato,FAQ,3000,3500,3200,2020-07-27
23585,Mangalore(Dakshin Kannad),Mangalore,Tomato,Tomato,FAQ,3000,3500,3300,2021-10-25
23586,Mangalore(Dakshin Kannad),Mangalore,Tomato,Tomato,FAQ,3500,3800,3600,2022-06-28
23587,Mangalore(Dakshin Kannad),Mangalore,Tomato,Tomato,FAQ,4000,4500,4200,2022-06-20
23588,Mangalore(Dakshin Kannad),Mangalore,Tomato,Tomato,FAQ,5000,6000,5500,2021-11-29
23589,Mangalore(Dakshin Kannad),Mangalore,Tomato,Tomato,FAQ,5500,6500,6000,2021-11-20
23590,Kolar,Mulabagilu,Tomato,Tomato,FAQ,135,333,200,2021-05-16
23591,Kolar,Mulabagilu,Tomato,Tomato,FAQ,135,333,200,2021-05-21
23592,Kolar,Mulabagilu,Tomato,Tomato,FAQ,135,400,233,2021-06-04
23593,Kolar,Mulabagilu,Tomato,Tomato,FAQ,135,400,266,2021-04-28
23594,Kolar,Mulabagilu,Tomato,Tomato,FAQ,200,400,300,2021-05-03
23595,Kolar,Mulabagilu,Tomato,Tomato,FAQ,200,400,300,2020-04-23
23596,Kolar,Mulabagilu,Tomato,Tomato,FAQ,200,500,400,2022-03-16
23597,Kolar,Mulabagilu,Tomato,Tomato,FAQ,200,600,333,2021-05-18
23598,Kolar,Mulabagilu,Tomato,Tomato,FAQ,200,665,400,2020-04-05
23599,Kolar,Mulabagilu,Tomato,Tomato,FAQ,200,666,400,2021-06-12
23600,Kolar,Mulabagilu,Tomato,Tomato,FAQ,200,800,400,2021-09-17
23601,Kolar,Mulabagilu,Tomato,Tomato,FAQ,200,866,500,2021-06-19
23602,Kolar,Mulabagilu,Tomato,Tomato,FAQ,200,1000,600,2018-09-10
23603,Kolar,Mulabagilu,Tomato,Tomato,FAQ,200,1000,600,2018-09-11
23604,Kolar,Mulabagilu,Tomato,Tomato,FAQ,266,533,400,2022-03-31
23605,Kolar,Mulabagilu,Tomato,Tomato,FAQ,266,1200,666,2021-10-01
23606,Kolar,Mulabagilu,Tomato,Tomato,FAQ,300,666,433,2023-04-05
23607,Kolar,Mulabagilu,Tomato,Tomato,FAQ,300,666,466,2023-04-10
23608,Kolar,Mulabagilu,Tomato,Tomato,FAQ,300,733,533,2023-03-29
23609,Kolar,Mulabagilu,Tomato,Tomato,FAQ,300,1000,600,2022-12-08
23610,Kolar,Mulabagilu,Tomato,Tomato,FAQ,300,1066,533,2022-11-25
23611,Kolar,Mulabagilu,Tomato,Tomato,FAQ,300,1333,666,2022-11-13
23612,Kolar,Mulabagilu,Tomato,Tomato,FAQ,300,3000,1066,2022-05-10
23613,Kolar,Mulabagilu,Tomato,Tomato,FAQ,330,1200,733,2024-03-24
23614,Kolar,Mulabagilu,Tomato,Tomato,FAQ,330,1333,666,2024-05-08
23615,Kolar,Mulabagilu,Tomato,Tomato,FAQ,330,1333,800,2024-03-25
23616,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,666,533,2022-02-25
23617,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,800,533,2021-03-17
23618,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,800,566,2022-02-03
23619,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,866,533,2020-02-20
23620,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,900,666,2023-10-03
23621,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1000,666,2025-04-09
23622,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1000,666,2022-04-24
23623,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1066,600,2023-03-19
23624,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1066,666,2023-03-17
23625,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1066,700,2025-01-02
23626,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1066,800,2022-07-13
23627,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1133,733,2022-07-18
23628,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1200,666,2023-09-06
23629,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1200,666,2023-10-19
23630,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1200,733,2024-02-28
23631,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1200,800,2023-03-14
23632,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1200,800,2020-12-17
23633,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1200,800,2021-02-27
23634,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1200,800,2021-02-28
23635,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1333,666,2022-11-09
23636,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1333,733,2022-08-12
23637,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1333,800,2022-11-02
23638,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1333,833,2019-08-30
23639,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1533,900,2024-04-27
23640,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1666,733,2024-03-13
23641,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1666,1000,2021-10-06
23642,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1733,1000,2021-10-24
23643,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1800,1066,2024-01-27
23644,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1866,866,2021-08-13
23645,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,2000,1000,2020-11-12
23646,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,2133,1066,2023-12-11
23647,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,2300,1300,2024-09-07
23648,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,2533,1200,2024-08-09
23649,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,2666,1335,2020-10-18
23650,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,3000,1500,2020-10-11
23651,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,3333,1833,2019-10-04
23652,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,3666,1000,2021-11-08
23653,Kolar,Mulabagilu,Tomato,Tomato,FAQ,333,3666,1066,2021-11-13
23654,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,665,533,2020-03-30
23655,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,800,533,2020-02-27
23656,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,833,600,2020-03-13
23657,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,1000,665,2018-08-02
23658,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,1000,665,2018-12-05
23659,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,1000,665,2018-12-12
23660,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,1000,665,2018-08-15
23661,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,1000,665,2018-10-17
23662,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,1000,665,2020-03-18
23663,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,1000,665,2019-02-22
23664,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,1000,665,2020-03-23
23665,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,1000,665,2019-02-24
23666,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,1000,665,2018-11-30
23667,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,1135,735,2018-11-02
23668,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,1135,735,2018-10-05
23669,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,1135,735,2018-10-29
23670,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,1335,835,2018-12-21
23671,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,1335,835,2018-11-27
23672,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,1535,935,2020-06-13
23673,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,1665,665,2020-01-19
23674,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,1665,1000,2018-07-11
23675,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,1665,1000,2019-03-18
23676,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,1665,1000,2019-08-24
23677,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,2000,1000,2019-11-25
23678,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,2665,1335,2020-08-11
23679,Kolar,Mulabagilu,Tomato,Tomato,FAQ,335,3333,1666,2020-09-01
23680,Kolar,Mulabagilu,Tomato,Tomato,FAQ,400,1333,800,2023-01-29
23681,Kolar,Mulabagilu,Tomato,Tomato,FAQ,400,1466,866,2023-02-14
23682,Kolar,Mulabagilu,Tomato,Tomato,FAQ,400,1666,1000,2023-02-16
23683,Kolar,Mulabagilu,Tomato,Tomato,FAQ,400,2000,933,2021-10-31
23684,Kolar,Mulabagilu,Tomato,Tomato,FAQ,400,2000,1000,2021-01-21
23685,Kolar,Mulabagilu,Tomato,Tomato,FAQ,400,2333,1000,2022-09-15
23686,Kolar,Mulabagilu,Tomato,Tomato,FAQ,400,2333,1333,2024-05-23
23687,Kolar,Mulabagilu,Tomato,Tomato,FAQ,400,2500,1333,2020-11-22
23688,Kolar,Mulabagilu,Tomato,Tomato,FAQ,400,2666,1600,2022-06-25
23689,Kolar,Mulabagilu,Tomato,Tomato,FAQ,400,3000,1066,2022-05-13
23690,Kolar,Mulabagilu,Tomato,Tomato,FAQ,400,4000,1333,2021-11-22
23691,Kolar,Mulabagilu,Tomato,Tomato,FAQ,465,2000,1235,2018-11-23
23692,Kolar,Mulabagilu,Tomato,Tomato,FAQ,465,3000,1666,2020-07-28
23693,Kolar,Mulabagilu,Tomato,Tomato,FAQ,466,2333,1200,2020-11-17
23694,Kolar,Mulabagilu,Tomato,Tomato,FAQ,466,3000,2000,2020-09-17
23695,Kolar,Mulabagilu,Tomato,Tomato,FAQ,466,4000,1333,2021-11-24
23696,Kolar,Mulabagilu,Tomato,Tomato,FAQ,466,4000,1666,2022-06-14
23697,Kolar,Mulabagilu,Tomato,Tomato,FAQ,533,3000,1733,2022-06-19
23698,Kolar,Mulabagilu,Tomato,Tomato,FAQ,600,1665,1130,2019-08-09
23699,Kolar,Mulabagilu,Tomato,Tomato,FAQ,600,3333,1000,2022-05-17
23700,Kolar,Mulabagilu,Tomato,Tomato,FAQ,666,4000,2000,2023-06-28
23701,Kolar,Mulabagilu,Tomato,Tomato,FAQ,1000,4335,2665,2019-05-23
23702,Kolar,Mulabagilu,Tomato,Tomato,FAQ,1333,4666,3000,2023-08-12
23703,Kolar,Mulabagilu,Tomato,Tomato,FAQ,1500,4000,2666,2024-07-06
23704,Kolar,Mulabagilu,Tomato,Tomato,FAQ,3000,9666,5666,2023-07-18
23705,Kolar,Mulabagilu,Tomato,Tomato,FAQ,3333,12000,6666,2023-08-02
23706,Kolar,Mulabagilu,Tomato,Tomato,FAQ,3666,15333,8666,2023-08-01
23707,Kolar,Mulabagilu,Tomato,Tomato,FAQ,5333,13300,9333,2023-07-31
23708,Kolar,Mulabagilu,Tomato,Tomato,Ref grade-1,400,1866,1133,2025-02-05
23709,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,100,300,200,2021-05-12
23710,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,200,400,350,2021-04-05
23711,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,200,400,350,2022-03-08
23712,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,300,500,350,2020-02-26
23713,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,300,500,450,2021-06-02
23714,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,300,500,450,2021-03-24
23715,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,300,500,450,2021-04-26
23716,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,300,500,450,2021-03-28
23717,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,400,600,500,2023-04-06
23718,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,400,600,500,2020-02-06
23719,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,400,600,500,2021-04-15
23720,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,400,600,500,2023-04-17
23721,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,400,600,500,2023-09-22
23722,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,400,600,500,2023-03-31
23723,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,500,700,600,2023-10-09
23724,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,500,700,600,2023-09-13
23725,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,500,700,600,2021-03-23
23726,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,500,700,600,2023-04-24
23727,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,500,700,650,2021-07-07
23728,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,500,700,650,2021-06-16
23729,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,500,700,650,2019-09-21
23730,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,600,700,650,2018-07-24
23731,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,600,800,700,2022-12-01
23732,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,600,800,750,2021-08-05
23733,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,600,800,750,2021-09-14
23734,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,600,800,750,2022-11-24
23735,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,600,800,750,2022-08-25
23736,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,600,800,750,2020-03-29
23737,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,700,800,750,2018-11-04
23738,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,700,900,800,2022-04-01
23739,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,700,900,800,2020-08-04
23740,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,700,900,800,2022-12-06
23741,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,700,900,800,2019-03-11
23742,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,700,900,850,2020-11-02
23743,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,700,900,850,2022-04-05
23744,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,700,900,850,2022-02-08
23745,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,800,1000,900,2018-06-05
23746,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,800,1000,900,2019-12-12
23747,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,800,1000,900,2024-08-16
23748,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,800,1000,900,2025-01-20
23749,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,800,1000,900,2022-08-22
23750,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,800,1000,900,2024-08-22
23751,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,800,1000,900,2018-07-22
23752,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,800,1000,900,2020-03-23
23753,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,800,1000,900,2024-08-25
23754,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,800,1000,950,2022-11-15
23755,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,800,1000,950,2019-09-17
23756,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,800,1000,950,2022-12-29
23757,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,800,1000,950,2021-06-29
23758,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,800,1100,1000,2018-12-03
23759,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1000,1200,1100,2018-07-13
23760,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1000,1200,1100,2023-05-16
23761,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1000,1200,1100,2019-01-22
23762,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1000,1200,1100,2021-07-25
23763,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1000,1200,1100,2019-01-27
23764,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1000,1200,1100,2019-01-29
23765,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1000,1200,1100,2021-08-30
23766,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1000,1200,1100,2022-12-30
23767,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1000,1200,1150,2020-01-01
23768,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1000,1200,1150,2020-12-06
23769,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1000,1200,1150,2021-08-15
23770,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1000,1200,1150,2020-03-27
23771,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1100,1300,1200,2023-05-12
23772,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1100,1300,1200,2021-08-27
23773,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1100,1300,1200,2022-01-27
23774,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1200,1400,1300,2024-08-04
23775,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1200,1400,1300,2020-10-05
23776,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1200,1400,1300,2018-06-13
23777,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1200,1400,1300,2022-04-14
23778,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1200,1400,1300,2021-08-26
23779,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1200,1400,1350,2020-03-26
23780,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1200,1500,1400,2018-08-20
23781,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1300,1500,1400,2019-04-05
23782,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1300,1500,1400,2019-11-21
23783,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1300,1500,1400,2024-08-23
23784,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1300,1500,1400,2021-06-23
23785,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1300,1500,1400,2022-08-29
23786,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1400,1600,1500,2023-02-09
23787,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1400,1600,1500,2020-10-13
23788,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1500,1700,1600,2020-08-09
23789,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1500,1700,1650,2019-10-27
23790,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1600,1800,1700,2023-02-24
23791,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1800,2000,1900,2024-05-07
23792,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1800,2000,1950,2019-10-14
23793,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,1900,2100,2000,2022-10-21
23794,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2000,2100,2050,2019-01-18
23795,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2000,2200,2100,2024-05-16
23796,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2000,2200,2100,2024-09-19
23797,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2000,2200,2100,2022-10-23
23798,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2000,2200,2100,2024-10-30
23799,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2000,2200,2100,2023-12-31
23800,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2100,2300,2200,2023-12-19
23801,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2200,2400,2300,2024-01-03
23802,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2300,2500,2400,2022-09-14
23803,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2400,2600,2500,2022-01-04
23804,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2400,2600,2500,2022-01-05
23805,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2400,2600,2500,2020-07-10
23806,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2600,2800,2700,2021-10-20
23807,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2600,2800,2700,2021-10-24
23808,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2600,2800,2750,2022-01-09
23809,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2800,3000,2900,2019-06-04
23810,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2800,3000,2900,2024-07-10
23811,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2800,3000,2900,2023-06-22
23812,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2800,3000,2900,2021-10-29
23813,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2800,3000,2950,2019-05-07
23814,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2800,3000,2950,2022-09-16
23815,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,3000,3200,3100,2024-12-02
23816,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,3000,3200,3100,2022-09-18
23817,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,3000,3200,3100,2022-06-20
23818,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,3000,3200,3100,2024-09-25
23819,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,3200,3400,3350,2020-09-09
23820,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,3800,4000,3900,2024-12-06
23821,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,3800,4000,3900,2024-10-08
23822,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,3800,4000,3900,2022-06-15
23823,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,3800,4000,3900,2021-12-30
23824,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,4300,4500,4400,2024-07-17
23825,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,4800,5000,4900,2022-05-08
23826,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,4800,5000,4900,2022-05-25
23827,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,5000,5200,5100,2021-11-19
23828,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,5300,5500,5400,2022-05-10
23829,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,5800,6000,5900,2021-12-29
23830,Mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,7300,7500,7400,2023-07-12
